query_position,validation_index,shuffled_source_index,wrong_molecule_source_index,wrong_molecule_distance
5357,27545,41072,662,22.451836
5358,32054,35545,6323,13.782463
5359,32086,32203,40753,17.101536
5360,42584,38461,5938,11.361309
5361,32773,27720,32271,13.359046
5362,30463,48322,6386,18.314753
5363,43683,45268,20101,8.791308
5364,6904,24150,32692,23.420376
5365,32197,18055,27640,18.658266
5366,49205,43209,16559,22.467545
5367,48458,25260,41040,21.293558
5368,19545,5631,5759,21.817436
5369,49801,29563,3247,19.919884
5370,14113,11811,24154,24.361364
5371,37675,6640,29844,22.66747
5372,13451,43988,32894,14.395395
5373,21675,31364,42264,9.915956
5374,22883,10804,34395,18.866125
5375,15119,436,38031,14.3172245
5376,34761,791,11826,20.648558
5377,24870,19616,5422,11.5071945
5378,16015,13134,49755,19.624111
5379,43618,21635,34581,7.158953
5380,38637,9926,31470,10.902421
5381,46106,42235,25208,12.878792
5382,29489,8014,31573,11.27849
5383,38244,12081,16462,19.139458
5384,28810,38750,25933,23.45579
5385,21551,10559,3941,21.683039
5386,1995,48851,12265,8.725887
5387,34201,49467,23155,19.827232
5388,2664,27289,4520,20.282345
5389,27355,38989,9430,19.723925
5390,27742,34471,39888,13.561735
5391,39779,17456,29542,5.980151
5392,22284,15595,806,24.17731
5393,6740,25213,22892,25.622236
5394,44119,22101,22824,22.596073
5395,11770,34240,10065,14.0494995
5396,5955,24355,7454,10.732141
5397,27691,27980,10227,18.256367
5398,208,14984,39155,22.099882
5399,26986,47759,17215,26.346159
5400,15961,30313,23993,11.051239
5401,541,36840,47678,6.0118294
5402,2743,23552,5251,26.410473
5403,49521,15278,31776,9.003309
5404,34169,9978,20834,18.48615
5405,43434,12969,31446,13.615715
5406,28252,11206,45587,19.664576
5407,1490,10268,17012,23.504662
5408,40116,2188,42458,30.981565
5409,46911,34078,46306,19.226389
5410,1377,11921,23909,10.976481
5411,39406,29671,35705,15.1686325
5412,7723,48430,13062,10.500755
5413,37832,3557,8974,19.196177
5414,2753,14331,15890,3.1328807
5415,8152,47508,19026,18.416235
5416,1249,45906,32816,18.483364
5417,42567,19010,41995,5.159859
5418,46994,5770,43890,14.514405
5419,37272,944,19231,19.778097
5420,41496,26117,20229,24.851526
5421,24095,44446,49544,28.770275
5422,44931,33514,26706,21.082172
5423,9627,44674,22267,18.977127
5424,21339,22857,24564,17.263582
5425,48247,30661,19927,18.672869
5426,15551,6425,41546,20.90478
5427,41882,24919,35549,20.754177
5428,21813,39857,40460,23.93469
5429,26031,3355,11183,21.81941
5430,26807,9136,31570,8.761028
5431,41593,15727,11244,14.454721
5432,42214,5159,20272,15.153705
5433,45517,46524,45972,12.329348
5434,29973,39124,8645,9.294433
5435,662,30886,27545,22.451836
5436,4553,15917,8123,21.13445
5437,18541,40573,30597,18.19692
5438,2373,20628,32902,27.035408
5439,6962,14141,17167,15.099782
5440,34549,16307,46406,16.245714
5441,45074,47892,39109,19.577396
5442,47813,9015,15457,10.783605
5443,34867,40209,37950,10.804561
5444,26827,47901,13752,19.736534
5445,36758,26974,12617,12.611418
5446,47653,47496,41547,14.437073
5447,5770,1520,14975,11.12376
5448,8405,30705,26962,21.690523
5449,35062,37249,3210,27.601261
5450,29942,10572,48223,15.996376
5451,44576,22913,3951,15.459558
5452,5105,15126,32744,15.71797
5453,39988,4223,43573,11.216019
5454,43398,5070,4043,13.405918
5455,25686,854,16949,22.539722
5456,14912,13133,3447,14.116001
5457,46686,2721,10274,20.942379
5458,3099,34439,21185,19.108328
5459,19327,49420,12577,15.265665
5460,37522,36333,368,5.949587
5461,27071,37561,45975,17.554365
5462,7152,45173,22447,21.46109
5463,39333,24780,13915,18.255909
5464,12355,6533,7907,9.23497
5465,23641,15723,4649,28.075045
5466,44547,31212,3300,8.590866
5467,31597,30477,34964,15.066799
5468,17820,46691,25193,21.149797
5469,29141,12694,39719,18.870304
5470,6220,5623,1415,5.1936383
5471,29913,45015,23978,15.784726
5472,4784,23549,32833,18.99734
5473,24238,27801,22769,17.607607
5474,23507,16684,3854,8.068856
5475,37915,40122,25186,9.377064
5476,14785,18396,30853,26.246485
5477,42707,14390,10711,12.021297
5478,23232,3972,12735,7.432624
5479,9809,26962,0,10.5669365
5480,4562,35786,47261,14.949369
5481,14706,4320,18710,3.922093
5482,13181,14518,24149,6.8666587
5483,45014,22748,25794,20.316887
5484,35955,423,12672,10.932605
5485,31403,48513,11232,16.637796
5486,10264,11195,15123,1.4100642
5487,38773,38314,646,19.696688
5488,36924,31227,49450,16.668558
5489,48041,21043,39652,19.763256
5490,45316,49737,13661,23.80942
5491,28996,26103,5449,15.20339
5492,7687,22278,37928,4.4338675
5493,47819,41232,30971,21.578035
5494,43318,16958,12053,16.139967
5495,24758,21095,3957,24.715406
5496,10839,17447,33236,23.020601
5497,2098,4110,13299,24.510576
5498,3380,5021,47490,9.965388
5499,5827,446,26324,6.644613
5500,43365,15835,36282,5.6620526
5501,8865,44138,31053,20.725069
5502,3626,25710,34142,11.9292555
5503,6446,23932,17045,25.899183
5504,33874,7638,40502,9.902522
5505,32968,38502,26934,20.981638
5506,47738,742,17757,21.973782
5507,8991,24728,39731,14.519055
5508,2598,34157,8788,14.726722
5509,15413,26889,19510,24.471798
5510,48079,10595,13450,6.1823487
5511,42392,8294,40744,20.728481
5512,1462,40141,43120,9.682912
5513,41789,4521,25867,12.987439
5514,41886,15529,30151,13.966574
5515,44622,5131,14654,25.447233
5516,41474,34294,33005,19.15884
5517,27890,35235,25814,15.068415
5518,8202,27750,6922,11.527608
5519,30107,23905,14696,11.042288
5520,15386,44923,49233,16.251965
5521,11490,47042,2523,2.262228
5522,27985,17667,37787,13.756577
5523,23926,41631,46941,34.888844
5524,7740,1875,11029,13.707743
5525,34936,38509,41926,15.348738
5526,43580,12821,40732,13.813384
5527,17867,12627,26532,33.873867
5528,22417,5977,26617,16.601133
5529,37189,27838,33339,6.956723
5530,35195,24482,35813,14.743974
5531,48066,2950,45117,17.953594
5532,4320,33598,45871,13.161009
5533,38027,20598,30125,9.651129
5534,41682,34958,39915,18.36159
5535,6644,43959,18194,16.958675
5536,9762,4468,27402,19.937696
5537,876,8748,47672,25.885056
5538,13166,12537,3978,7.7957006
5539,29665,17020,31742,4.074801
5540,33195,14928,4956,7.0075555
5541,1434,12076,48292,19.88148
5542,41725,11512,38234,16.467808
5543,6131,47119,15497,16.485582
5544,43105,41352,40795,4.1309586
5545,1257,23037,40903,24.658667
5546,34872,47332,16660,11.543069
5547,8369,38556,1529,21.338413
5548,44932,42520,4728,24.5505
5549,551,33654,22648,24.054682
5550,36532,47054,21659,15.075243
5551,25805,39710,2869,11.22036
5552,7946,38566,33222,5.98617
5553,35461,31102,17608,18.879759
5554,28228,20184,32690,4.684895
5555,21328,7767,28160,11.119403
5556,21748,11791,22138,14.022269
5557,20288,44666,49780,13.616504
5558,32665,11107,20215,20.729376
5559,27633,11063,17419,21.480064
5560,15280,20457,45602,6.993021
5561,38842,20532,4390,19.87842
5562,11633,41970,17872,16.268543
5563,4968,21310,22126,27.90792
5564,38040,28577,6777,25.074411
5565,2784,37013,16548,10.919841
5566,7710,26583,36870,17.71993
5567,25959,28397,5584,18.032928
5568,44132,31802,27971,16.141275
5569,28127,9490,855,18.536545
5570,2534,34254,11163,9.142134
5571,49231,35541,3030,18.904827
5572,39931,37656,11709,20.2457
5573,47728,32985,4649,14.560722
5574,26576,15290,49286,20.554354
5575,7132,49651,47236,21.808279
5576,2750,49650,12518,11.881526
5577,19444,41287,28758,14.473866
5578,12256,41300,42600,9.213068
5579,18327,30497,31155,20.090439
5580,49542,14556,19842,18.54301
5581,46333,47852,9027,18.633957
5582,35867,3747,47606,21.410404
5583,16424,18433,10546,12.076033
5584,2796,33637,45020,29.246862
5585,43826,1878,42215,21.624865
5586,25993,39640,43566,22.265787
5587,28309,4180,3056,23.888556
5588,21579,21962,26957,8.739412
5589,12155,419,15117,17.260601
5590,11180,41691,48838,25.392202
5591,24548,43857,1197,10.049833
5592,44082,42046,28694,15.259867
5593,35003,12387,8935,11.985414
5594,41218,9942,24250,4.954394
5595,19969,46420,8685,15.219789
5596,13310,32680,27611,17.074194
5597,10544,32866,10175,8.009074
5598,29908,4952,19690,6.7552605
5599,48679,44903,37031,9.60105
5600,19804,20869,36102,24.321365
5601,10974,10677,16051,17.312296
5602,19927,44817,26567,10.038294
5603,10301,21607,4524,7.2834544
5604,26961,6099,19103,21.037327
5605,21371,38180,37884,13.869245
5606,4596,26496,44727,23.3175
5607,48763,29070,43552,5.8078675
5608,9115,611,22466,12.629515
5609,41955,23244,18900,20.246655
5610,38613,37743,44061,15.27656
5611,24721,10673,23514,12.048891
5612,16941,26852,31390,21.847578
5613,20698,49885,11597,18.705494
5614,6898,4915,5839,11.57977
5615,717,48739,33879,13.561465
5616,33923,38460,36104,19.86329
5617,4326,16185,23505,14.510919
5618,26385,25739,976,17.198732
5619,38387,30125,9819,21.645977
5620,19905,8865,29990,17.157204
5621,2660,46794,11903,17.612684
5622,45791,35385,26860,18.67664
5623,38311,7783,2717,11.070652
5624,32074,4286,13391,18.804453
5625,11341,22490,26753,15.822054
5626,48307,19945,41769,12.254633
5627,8801,47630,46607,27.995985
5628,25710,19509,32570,13.567882
5629,37300,21844,47536,3.269809
5630,3809,2239,29589,7.39117
5631,22228,32990,17058,24.443193
5632,25042,4313,41165,18.196552
5633,40775,34988,35419,3.243853
5634,17277,47048,10754,6.6194882
5635,48129,29190,24476,18.980095
5636,47794,8409,34789,21.417824
5637,28397,4592,10038,5.6236324
5638,19176,7592,32686,9.890575
5639,44939,35989,17113,8.574325
5640,41443,37499,40954,17.721327
5641,30847,48204,21713,20.119097
5642,3053,26930,1004,19.561602
5643,16855,35468,6877,13.202117
5644,15524,38442,24154,23.017561
5645,16261,48742,8114,18.089108
5646,42266,44547,3626,19.322124
5647,6619,37987,39997,14.298544
5648,46366,1021,16291,20.682259
5649,46977,36533,12467,22.082996
5650,17760,23119,2562,20.8708
5651,4446,15364,14140,21.198675
5652,30555,47267,44829,25.332169
5653,15984,49174,46529,11.078814
5654,19382,43482,46694,31.412624
5655,47549,43185,38913,11.87043
5656,8740,18353,42882,18.37049
5657,23989,48329,2090,19.559177
5658,48389,29462,37718,11.604485
5659,44800,15523,44338,21.606844
5660,27655,15384,45710,6.7192225
5661,49551,22332,28934,19.155703
5662,14910,3053,1706,20.531408
5663,26195,12771,29420,22.514957
5664,33257,47149,3106,18.017183
5665,33838,26422,13233,14.146528
5666,9281,27779,31594,15.717104
5667,17576,19415,25784,27.601278
5668,9497,4896,38464,16.227543
5669,3,2808,3133,19.648125
5670,26160,15058,23256,12.669842
5671,2942,44497,43576,12.368448
5672,12877,4509,41081,12.657793
5673,45008,35798,34666,10.270624
5674,23062,46151,47842,14.198681
5675,35321,20719,44541,16.285744
5676,16180,18460,21285,6.878887
5677,45419,35371,14353,9.352316
5678,10978,44886,16287,9.768218
5679,28002,45733,47546,23.993845
5680,8204,746,44608,18.798813
5681,5696,20835,1666,8.752469
5682,6569,27602,33267,13.976892
5683,21539,26599,28977,17.052954
5684,26979,41317,24235,14.596911
5685,18831,14920,35577,15.575594
5686,14724,22609,9546,21.285748
5687,4793,24206,7883,15.013507
5688,8255,20905,41309,11.44507
5689,20429,9852,21731,19.638481
5690,44218,23422,12324,22.04723
5691,31118,15338,29180,18.973696
5692,35956,21870,21758,25.63016
5693,24252,37,30021,20.905117
5694,32662,30913,46123,21.395365
5695,21277,48808,42063,9.282972
5696,32866,40166,41299,6.582633
5697,7532,36315,37178,29.128223
5698,860,2823,38858,25.075043
5699,34209,4519,31557,18.004583
5700,13870,43220,35893,11.890748
5701,40324,29453,1349,11.555509
5702,18203,45017,13123,14.103811
5703,45336,28358,40182,18.89216
5704,22229,37252,47741,12.810956
5705,15184,14775,48733,15.445318
5706,14787,10737,14016,24.148102
5707,40122,16904,23132,9.583502
5708,41989,4033,35002,26.191439
5709,4527,24137,33393,14.006015
5710,35900,2544,46328,17.089632
5711,2107,18215,39900,24.130793
5712,38188,19412,41697,16.078907
5713,39768,49270,29628,13.131239
5714,16233,16207,35184,22.630814
5715,25618,10029,13504,12.168189
5716,4121,17509,46933,20.661852
5717,44096,31679,30900,19.954342
5718,16441,25608,8621,20.685158
5719,44446,13096,8039,12.644111
5720,48020,31913,49812,22.681984
5721,41245,23434,36670,18.656286
5722,30941,27380,8408,22.537607
5723,49907,32208,29215,25.046368
5724,13531,37217,21360,15.418891
5725,29704,21378,42652,20.882122
5726,34947,9572,29026,19.642294
5727,3842,38704,18308,5.4621167
5728,28079,21579,18977,16.446068
5729,12988,40584,39932,24.166557
5730,37876,7175,1013,14.982583
5731,23326,37626,13993,20.06067
5732,13249,46915,46992,11.37134
5733,28934,8529,45935,17.888912
5734,19230,34531,11078,8.338598
5735,18974,10613,19648,14.435856
5736,5331,29195,11340,25.907923
5737,29890,42256,32202,6.7667437
5738,11215,30041,28074,18.968994
5739,30332,35911,26577,23.270132
5740,4412,46752,48886,10.74148
5741,28037,14847,1988,8.036325
5742,38083,17277,41391,21.403484
5743,5505,5196,41007,9.779091
5744,47650,12733,37718,10.686438
5745,27669,8524,47407,19.643826
5746,8523,21051,36147,18.079655
5747,10486,27641,29443,14.108328
5748,24913,29293,43566,18.879478
5749,40758,36826,35710,8.19376
5750,22388,25962,27282,24.895226
5751,42440,1867,31718,17.639095
5752,23316,25740,11158,21.337193
5753,17022,27267,8076,10.939598
5754,1456,48297,14492,22.103064
5755,41832,32438,31086,17.692965
5756,48564,28114,19786,20.912943
5757,33402,34545,31542,21.881271
5758,3343,30672,1037,23.61052
5759,32658,13188,18464,13.2436
5760,42732,30654,20516,19.229055
5761,35368,35625,23823,24.539751
5762,14278,38475,30759,7.4641886
5763,17219,21713,31951,12.715131
5764,21215,43555,13369,26.086166
5765,30539,7072,24416,20.005829
5766,28217,27229,12962,20.028057
5767,5652,22949,4734,20.104172
5768,45409,14742,24635,10.499227
5769,39310,41243,13952,6.117442
5770,38841,20723,46757,5.211412
5771,3903,1943,10797,20.984125
5772,5034,25698,15942,6.4404955
5773,16323,42727,46126,21.0517
5774,16601,47939,2044,13.295195
5775,42259,47204,26018,12.719364
5776,36303,41322,14828,24.183907
5777,10441,18203,20145,16.87465
5778,44181,46363,48392,17.796076
5779,42782,16535,17281,33.060505
5780,15583,15942,33637,12.756777
5781,3261,12495,31461,10.828768
5782,46842,26014,35311,13.657787
5783,33660,17723,29243,9.65529
5784,9052,1620,23887,26.71615
5785,8753,48029,3444,10.777009
5786,2264,27764,16556,9.599238
5787,3808,29724,35242,7.9876156
5788,49641,46939,23387,17.147097
5789,16271,6112,6515,21.396011
5790,6044,44026,37799,9.167429
5791,43309,38454,16654,20.490637
5792,43459,4935,4872,24.418734
5793,11850,23764,15773,5.2857785
5794,46818,38190,31790,24.011213
5795,18594,15762,19665,16.718166
5796,49576,44145,11556,20.921127
5797,33577,37062,25101,20.057026
5798,4600,47834,33078,9.837846
5799,27095,40591,33934,13.109403
5800,36584,39428,1686,4.7804327
5801,17564,4951,7438,14.568208
5802,5999,21272,5911,4.9092345
5803,46755,34113,2638,20.015385
5804,27405,43404,13576,10.082079
5805,23079,25811,3862,19.748505
5806,1205,46042,12233,10.581056
5807,36204,39416,33197,14.327571
5808,36662,20600,10665,7.340308
5809,44714,4242,30671,4.9228296
5810,4602,42051,17805,22.609575
5811,9620,32077,8648,15.274742
5812,9536,1972,13503,27.939056
5813,16252,12778,10652,18.88684
5814,7652,26439,12306,21.074644
5815,15594,27642,648,20.64856
5816,24489,38322,1385,17.92974
5817,2462,2583,15716,13.089134
5818,30220,13069,16066,15.043273
5819,38169,3784,46714,5.3329797
5820,35453,18167,27550,12.716773
5821,41976,37260,17554,14.094854
5822,8606,4881,28549,10.260742
5823,4286,17049,43119,12.5607605
5824,47490,4849,3380,9.965388
5825,33488,23109,13069,16.723473
5826,34471,28931,15982,24.590897
5827,28351,27462,18087,8.863817
5828,2933,2779,26038,10.744446
5829,20802,2059,44761,9.311916
5830,45862,37497,16155,15.846939
5831,45200,18295,35652,12.789118
5832,27796,44744,48101,7.5498505
5833,5907,46460,29386,22.745892
5834,26871,35769,46794,12.524157
5835,29799,33952,6283,11.195522
5836,4661,22011,46780,19.844095
5837,49182,12572,4981,13.002061
5838,8614,39188,16237,11.054514
5839,15585,19966,30754,17.619555
5840,25571,18932,27570,12.284808
5841,23524,35695,29955,9.353635
5842,5074,18188,26077,14.836873
5843,10602,4107,12754,21.377342
5844,22871,44511,33110,25.381426
5845,43275,48120,41775,17.987707
5846,30356,35599,35835,17.540682
5847,15762,45646,41261,22.900362
5848,40170,14181,40564,8.331686
5849,40270,22393,33626,19.946663
5850,49314,23399,48950,18.591242
5851,27223,5025,44616,22.282827
5852,30365,15377,825,14.47239
5853,18276,31788,16707,16.285744
5854,5637,7829,22165,25.371843
5855,47834,4755,16451,21.427443
5856,37013,34947,46866,20.347494
5857,26370,32039,24653,7.7075133
5858,41302,19643,11858,19.499882
5859,35099,35289,41449,16.56046
5860,1962,6569,10305,22.126219
5861,13492,36867,19651,13.092249
5862,44163,2293,32608,24.530792
5863,1613,28942,41381,12.013817
5864,9274,42303,11137,20.11306
5865,42822,49094,27550,20.349413
5866,36324,4854,22023,20.852573
5867,24276,2462,21410,26.739904
5868,36575,4383,28023,19.602491
5869,13706,142,6616,10.691109
5870,6214,11376,24905,22.850023
5871,32903,4438,44974,17.85742
5872,48248,13207,19800,15.181607
5873,26144,47510,28277,21.167925
5874,39662,45461,29316,12.643329
5875,20071,7877,48806,22.946163
5876,38460,14564,4490,9.198468
5877,27196,5863,37410,9.042786
5878,47797,27731,27101,31.120579
5879,42941,23736,34024,11.650478
5880,21568,19903,2263,14.027308
5881,16051,9219,11502,8.646352
5882,8071,34794,27318,15.358628
5883,9490,827,37034,6.1699066
5884,35103,16411,43598,23.060787
5885,47332,23479,40394,12.321508
5886,41907,14856,8110,2.8660483
5887,27831,47230,44309,10.240521
5888,16194,48123,17986,13.4450245
5889,36183,36721,613,19.990616
5890,37173,26122,28716,21.054455
5891,11209,38262,3010,13.94479
5892,29174,3146,46240,18.446999
5893,17656,27148,33300,13.374603
5894,8653,30055,15282,22.542028
5895,28761,8052,37026,14.126456
5896,25440,37658,48818,23.112123
5897,29772,33611,10170,14.2761545
5898,42403,6731,35648,27.529593
5899,32891,49452,12282,9.808792
5900,43517,10170,39097,16.583723
5901,18514,24264,36820,27.582277
5902,2863,41651,45729,21.16477
5903,3540,31088,29668,20.639727
5904,32668,28863,33061,23.949675
5905,20836,31993,41527,12.254533
5906,31543,47961,12254,9.329682
5907,40209,18409,44289,7.4575624
5908,40166,15816,2026,10.578148
5909,14684,12169,9731,11.636388
5910,3174,4639,32638,13.960577
5911,19147,10020,10785,14.767472
5912,32523,13537,26963,13.947048
5913,34356,42480,34112,21.770905
5914,46070,12398,15425,7.864809
5915,9464,44881,8698,22.042706
5916,47962,15064,6853,25.182798
5917,17212,45578,17750,11.752005
5918,14558,39082,35952,15.69888
5919,2492,36069,15599,10.3829975
5920,43613,32507,25282,14.499756
5921,40013,14804,45352,18.80216
5922,30970,1758,45772,18.986721
5923,35133,11931,36777,14.17873
5924,6884,17150,48075,12.589858
5925,41322,42321,33364,14.782216
5926,19353,14560,37220,25.810678
5927,12024,9301,9795,16.415674
5928,9841,31807,43200,13.74294
5929,49583,18284,32082,10.147346
5930,37743,35153,37806,16.743874
5931,12346,7342,46496,8.290509
5932,47234,41989,45534,23.522255
5933,26284,16147,19730,21.207695
5934,40803,10876,48755,7.047568
5935,16738,29111,33664,9.725925
5936,28443,2294,2509,15.4480095
5937,29832,46431,37946,18.590855
5938,10886,23918,30914,16.649588
5939,8484,26318,43316,17.118633
5940,20676,11019,49684,12.20958
