query_position,target_index,target_hash,correct_source_index,shuffled_source_index,nearest_wrong_source_index,nearest_wrong_distance
1211,873820,d89bb721b67f37ba0195c649297bacce83c06300d87aadbd28b292391c790e33,873820,687672,497031,20.064756
1212,533901,b6281054cff5176721ee4a85dd4e1859ad7a9eb627e9262301ddcfab5dbc49eb,533901,521153,55864,14.474347
1213,51378,2c72b51cde1fc36e7628f63f31eab692898649028947e4af1067272342222fd9,51378,237461,115501,11.060426
1214,169151,ab34a9e0831ba4d06fab4aedb4069528ae36e5c487985973ee81e1cc22c1ac70,169151,120759,999810,21.687014
1215,925762,10a20a3b3cd39a41a20ef87895c55c5ef11d2e9f1ee864e6ec916c2e4ef02276,925762,239102,299913,23.228533
1216,14063,86be78597a04bb7bea853bffcc48370df4bc4269dd4560d58af63cb2d0014677,14063,361927,973831,20.657148
1217,37265,f6d6c33d02d8860685cf4b98f7b201ca39e52b9f8cbb6772aa4e5865220901b6,37265,656861,738372,15.916143
1218,370445,b9b94a74e9951257672e23121757a6fe517b24b7e046b2cedb4b987cd87b5786,370445,979795,574727,24.60272
1219,831988,544fa1b87a029e0102c185b50cd2c4e0174eb0bf77a8385b6ada297978c0b45d,831988,530416,970498,18.464302
1220,524882,0696143ed85a4d660e61681480c7e9f9ab10ec65d864992482eb0904034c8285,524882,254048,501894,23.531244
1221,596685,58e86019c4d1c42b9d26453512409a70f2346deeef1236e208adaff66f38e9e9,596685,268789,712598,24.706558
1222,995386,f4cd96a25bb5f1d363be9323bfa58bfe31d87bc7251d4e31a5c3bda2676232f2,995386,528024,104371,20.192368
1223,552593,b3fdc3aea9d1402090fbb6715009123646075b72f2a6ea2b30f5115ed0762aa6,552593,102569,710131,12.052735
1224,884484,aac28be00e7eca306f3cd22b86dd32c9816929f3a1875ae8f85877abf45feb59,884484,764402,300377,16.2291
1225,129528,6eef43e9300469cc26430f83939718822d08cc0dd0cc3ffd061a75c240ffdf5d,129528,962870,998328,19.572618
1226,922439,02f3333f8791205bcfe94295a446b1782112f753ba6a0446d543e37560c45aa4,922439,1545,659480,23.891798
1227,356240,3e5523e3574a8d3ac7e77a220661fbb526f139c26209ef007fac79458525c6e3,356240,275533,898673,15.414955
1228,848634,20901bc4cd9513cf217977b61126d0976fe2f8a42ee777d205e2446be778862b,848634,153657,699504,24.166521
1229,659705,f0ed26691fe368e935b2d9cbbf70d22b9ce402a91d08913afb00cd4b0304a945,659705,283528,969922,15.729944
1230,229041,2290dcfad807b519fdef624f28fd9f82bd0fd4c65d94edcb1fcb706b969b8ff7,229041,423651,830388,27.176516
1231,530416,9ba3b71b6a9b50529db0d57c9da575b8169f65e212ed5af41dea8ba1da5a4d79,530416,2137,194702,30.3867
1232,307165,8b5a48a1e61617d31a7dbedd217737c5864ae19633e07f56804849dcd6fb8f09,307165,364994,681553,17.1682
1233,120214,65e8628ddfc79fc0ee810f418e513d80e673421c37b1d46cacf62ed624dee2be,120214,597620,299460,19.114054
1234,348612,4a761a4e211051e70c5d282fa04b6d1b91b35600925e64d2d05339ab3e38f395,348612,548481,733606,16.878036
1235,66494,bf02b9ab05b65a09588c1c4e07a50d6767af08fd08f7a381849955c36c00de36,66494,56286,111890,19.235523
1236,831938,db8b67f77af8d1086c24cedad72d28cc1a98017a35494fbb379abec2f9da4720,831938,275198,417465,14.3175955
1237,526147,71a7f51b8d914d5db75c72fe1113698c711dd8af9ba10180d9099a71a495ed44,526147,881295,871336,13.096481
1238,385318,4b787527613f9687f805b5cf0b547397fa93417e92745463b62d2f4f423e4e32,385318,781990,251819,27.063251
1239,928429,48381eff321d01af58ebf60969945c8e0647ceea12db432c882f120076048238,928429,880281,402237,21.108433
1240,181941,a1a497b657c5b5eb9e94f4153c4612a492b095976dec4a080a50a2d4738463ef,181941,967548,772981,12.206156
1241,661052,62aa8c53df8b405acf58ebb38b4f7deeb087bc3a2cfefb72c423d1e89c7ca972,661052,353178,315152,22.38586
1242,780598,e8bb33e5be316fcb84fa923dad1869aeee07312e2d9d7ee7643e658f937f85f4,780598,816093,787169,22.30259
1243,56950,cca8625e9438d60df90dedd107c050112e4b6505bc9f062a3ac555459e41568e,56950,308055,207383,8.136163
1244,646890,949c88e22661ed6ba81098dea0034222570be6d0d3bc1d1537543fab8ad2f05b,646890,634099,995513,20.7677
1245,55292,e0bdf7b2d9cd4ac706fa44e01b73347a1a0828ca0d7e882f2856f3633d4f5639,55292,684404,373392,24.565216
1246,147952,6338579aa8480bc48b24d7249501410b2629d6acd135dfd7191b1d1848a8cfa7,147952,27361,83638,14.850767
1247,149232,889b89d494765d54de24ff8e97afc9079989bf78d094a2836811863bad1c721d,149232,195975,605442,24.64592
1248,362169,43583683c4b4cc41db8ac6312c715a3700c2e6e5deb3264d278b9a0e66a18c41,362169,166349,483923,17.264431
1249,785434,aba78119aff8cb3936b064f00b146ffeba9afa02b7f1826115501c1a086899d5,785434,20505,893515,10.727049
1250,419074,0e1667b027bbcfcb7d695ab9212b1a3a030399989cce9c9ff07e9ae7960b4b99,419074,252704,421698,20.24112
1251,565261,6107428519e54649a2317fb246799b686d6102ec1b5cd85dd23d4ba3cdb40d79,565261,384566,540881,11.02819
1252,327762,29e008c1e4cb135136b7c44fe69a494abbb42c67b7dc4fd73c21d8c303e31fa7,327762,244196,920964,22.61185
1253,300114,96c53a1f05e8f36a4699979dcecab061b72ae90f7e4e6d33e70b569b4e2a34f3,300114,949957,129516,14.280936
1254,954764,327a35b43a8386a83b3088a1cfd7dc0c92b71abe84f19068e0bfbd12cf7b2965,954764,756811,99047,15.771071
1255,809243,09a5a84f21c350743925dac7acb072ba2be238c7dc08101a3c732b0bdd9f7b1c,809243,215939,381776,27.557224
1256,848058,0c961494c07a5fab3000cfdfdd0d377a445dcce0334d3a90acb84c0cb56faeb3,848058,589552,392572,18.095247
1257,869517,8b70e55e1e16d94094b1905b2520de65d199511747516f7a01aff9b02f81c79c,869517,876594,823372,21.987368
1258,252704,cf3e17d275c499b83d26f630f1cbbeb90961701d80d0b0338f6ec767115cb377,252704,809790,165508,20.98253
1259,576421,d7c79d17711ebae2f9ca101b3fada1e119a44927962292b5e640139cdb612e4f,576421,278492,610876,19.63347
1260,546604,78dad2fa4f694c42fb9195eee5dd57ecc23121e5a976729cfbf091b4c289cd3c,546604,385775,753518,24.685482
1261,735829,61c30816cec543db2e62ca97e73b46f9230dfc191b804fc3dde880f607eb4fe1,735829,339695,518149,18.604864
1262,521153,e5a0e91b0927432acebd01267eb42e9482f61c72a0c79fc1dd54734a2b06f2d4,521153,882500,770376,15.530613
1263,727359,2bee9c39ccbc95e10e6271e99d614cfb4680080b5793f4522f4acd29e75375c4,727359,732052,60856,29.079645
1264,576165,134bf9776703d1a447e1e7cdb9866e74e073041887c373a9e593b1605c57b6ba,576165,410973,334043,20.253908
1265,366625,0649f5a1d8900dc3d0c93d9f4d8ffdc509a4177813da5fff803a33519b698ca2,366625,607509,377022,18.21314
1266,44866,3f20ccd9cd78be476897b28d8e5c8c053da80878977dcece977eaa5fb68dbc13,44866,800669,691984,16.428165
1267,660824,230d906514ec292225ef63fe0386051e2162e069b31816146ce7886060f3df70,660824,49467,162246,17.009304
1268,723917,aee0e716dcccb6ec38bc82cb38d7be3194620d9d1630fca6c214147a2e99f81c,723917,343971,156871,18.215841
1269,649968,24086a60b931830ec28ddd3af8604db9763e48375d464906cd672c99835e5c91,649968,42987,806408,20.767422
1270,708141,179d1b369af0c0caef0cb9d4b5eb2d45b30db6342f1fc44b31d9263e75cf79c8,708141,802566,358176,22.761421
1271,873791,b7237d9ff4089b02ffbbf861e56895a1e97926f1c3d480e2a5c32a5ece45f175,873791,589529,387250,15.935386
1272,995372,e61f2068b64329b1cd8f656659f19374417188f8d9d9cda490b75ac55d89fccb,995372,588565,774138,20.162893
1273,520726,c5ccd838f1509b0837d1b2af34c64e479294aa2c0d5eac4e0ebecfbf849b0c02,520726,107084,296623,16.272291
1274,949233,7915ce41c2d0e9bfa7144c4bec94f5bec133189c621fcbe3a516f17c2579dc16,949233,105844,487328,31.96545
1275,697238,d9673235ba7fcf57a585c1ac51c63274d95cee23ea0e6b2148cdf688d818c66b,697238,948523,448743,9.940257
1276,176263,e0bb41f0854bf010887c90cabf58f136ff4f25fdab64018fc87f8c36215c7326,176263,179323,953932,23.848194
1277,809776,b85fadf8d1247dcf5e5492313582641c898e3592663db65c3194a1b0548a4daf,809776,469079,542449,15.771841
1278,567180,caf6b52912c24f4e0321b2860aee00af58f96ea0c45c9719e5635d47101ce39f,567180,875112,569170,14.9620285
1279,89687,7a840d48176002fe081f9fc21ad077da6519fe4919441061609233aa19b4927e,89687,536729,357152,22.838411
1280,581800,c6dd193ef749cb9f400b715e80a9c44fa0a5262e3ce230ab34fe011544bee747,581800,965850,962738,27.437134
1281,779831,7ba549f01461457e92ab1e77268224029dfda03ce4e4bacaa3bedc1b71f7d049,779831,926599,480468,8.273641
1282,569926,f96832afe1a98da8e32a394d35ef90a62cb88afddcd8f3eb2d28fbf1681fc5a3,569926,434055,126285,18.54624
1283,709828,01f12ebe4184d2392b641bb222b81e83891ecd607184833c739e7214faf8a96c,709828,710882,698312,5.4070177
1284,389868,ab8e4cb4fcb3680af2d547ae9859f820a3b3d3e3b5c37f6d8161ff197b86a780,389868,288454,319768,22.861437
1285,421471,cc013413788afe3ca84dcc80ba4e2dcb2583615474fb9c57edc3d5ad53c85d04,421471,748750,759584,18.187849
1286,673603,52a079c42f1d9ebbd951f88671b37e32e042ddf9413c26db491f8e225ed0a915,673603,876884,599091,17.820654
1287,84023,f8b34ba51978876baf5ef7cfcbafe9885112aa8db44600f07ae6a191de2b4c5c,84023,433457,733992,24.426283
1288,797122,c6a21bd10755fb51d9b6dd2e762b7cfe936d9f19df8b1b3cac6e804f5cfcf633,797122,686156,478987,26.46018
1289,366230,49f43b593382e71326fd7a60bb5b4346c009307b650f70ed8c92ce0d9aff50ba,366230,828565,342177,19.285847
1290,157008,2211d5c31a323d26d3d964a4860de0a0ac46cdaacf2acd01468dddcb4e51db75,157008,524882,511767,17.187315
1291,237283,bf69c83f56fea16b14e769c67d8e39db23ab4cf58d477c453a06a069163b01b2,237283,493343,921605,22.735003
1292,688306,5310b02522aac82dfa88642e07b068ce997b29092d66356cad32c59022529575,688306,691670,747633,17.000843
1293,308474,5c7e04b2e99abc8b682a1f784aae0809e9c490e6de979d58328f434019a17368,308474,94005,736681,28.973478
1294,678622,e1cb885bf675c5f77b3f10250b902c9f8f5adc569c5753aa6b7f2482073fa760,678622,782771,408414,16.815855
1295,274014,e3eed3568106aca3b20a00148ff57803aef3fc727c143b9331273095f6b832c9,274014,526147,748496,18.561415
1296,78706,621b885ca9e1a3a7b78de85cf03b17232dba1290962bb5995b6b07f5a612b462,78706,379020,36323,20.450224
1297,307983,e00d4367e7ffdb5b4ff9e422e0c286c2b2c9a0f26e20ea7ddcb53443035ab07a,307983,580396,426355,25.207033
1298,70395,ce4210780310f1eb4d501f48734c7b80e3abbafbc56bc98a06490a14c5daf2d5,70395,122094,512436,21.425644
1299,331749,e828d523c0f10883c2e863dea51de4b331b94ebda752212fd0d5d066cd8b6a34,331749,869768,618023,16.529663
1300,547832,100ed38baa3adb54bfd71f0c7e0a5349cf092e4e6b42d8b2cc08dfb33353cd78,547832,843480,2258,14.139381
1301,235266,6afa7823f8a3090d65a09bc0f5d4855369029d3a3ee38ecf7faae3544fe9a1c3,235266,127306,562640,20.544992
1302,382568,65e03e7f7b92e6d7a2767701e62961f68c918489282621331d440539dcba3235,382568,417396,765500,19.508749
1303,323567,bbdc55313446b62eaf3cfa3514766cd3e0fd4473e39a6bbda9791591c7030416,323567,7104,921905,25.34081
1304,381111,56862940c1f74b0a57f66f5a2988bc010dd7e9a028b375a0c99369b412ecc0a5,381111,465872,848922,26.912573
1305,256701,f46564480090bf311c71aad62655cd2c3d7b067ce772d7e14e2b3ebbb32a1db2,256701,480547,982752,17.991762
1306,195568,123b609f6108498704f328addf60d54861b51c8e1f57ae7e14ec0b7b54a46088,195568,574133,77574,22.45872
1307,283618,711ea1fba6fe058ee1b2fff8d07d293c7c1947a643d41e345ef0a7715f9e6466,283618,412746,869105,21.942123
1308,179109,b4e9d025a2541b8eb5164a9de6039f6b04360b2d78d829021af5cfae4a040141,179109,512886,47809,23.077522
1309,269453,a30735d57ea50297133c8a901e5f5ba6ac8ba3a6165ce2c29394ae6ef1d7dd79,269453,504732,739670,20.54928
1310,984795,1e2082a9bff4f271d6dfb0c78507996fab60b7d879998669efeb6ccc626beadc,984795,167736,987652,20.463245
1311,352974,b3dcdf50161a0901bdeb0e43b924e5902222511bc831d7176247bc76800c5ab6,352974,612965,603916,17.188704
1312,87646,7bb48a8194867b10c89f0bf8f13aa36912caaca0a2176427f69d6ad5cf8b212f,87646,51144,949817,22.04719
1313,640370,2c5d3fac952cf812612f2657731171e1ab42b993a0881df5c0a824358139a6b8,640370,760318,230733,19.316156
1314,74931,e67c86ea4ff9489b0fa4a0bb07928a22cddb4a3e7d427ea18ff8f1bb71cd1c8b,74931,224915,276112,21.1115
1315,123550,8c35a4919ec9d26b500ff31ec87af9a819213b1fd1a698d5ca2c4b52e2721c19,123550,464256,121192,18.32512
1316,866919,33b14fd56218b37c59fd5823300543e861b2f04e32d5e96254ba7e4598c7cc23,866919,826153,41811,19.103613
1317,444258,ecda7d27cc04246377750078c21f269868d71dfce58ed88559196ecfa00b4a4f,444258,861941,763277,23.205263
1318,935922,c588756c8c1d94ee8daa7593a895a5d7ce59b674f3a467666fbdfd495b05cac2,935922,605467,13627,17.17791
1319,229014,3cef238fbbfeb7fd0c63407a28a988f653c71098f5079299c4e6d589a1134afb,229014,189327,762835,22.486742
1320,845449,be6a3a2ed891ad49b61159b0662d7d902ca462f979d4d109723432eaf59066f8,845449,692874,208186,23.761038
1321,781990,88db3e4007d4deb66318ac5959c240a2ca2da8217e612368eca2c9a06f1b587f,781990,147547,442976,12.647181
1322,899447,f3e5ec32bfb483ce55d10e556bf66a9733acd00e2bf969bf57abdc42033cdbc2,899447,879746,645031,24.724014
1323,243680,129a8ae79696debd292f9cebe65a2bdfea1921b5b0aedd311e8d4563daaca054,243680,700669,650626,19.785982
1324,327283,b17030d0d854d90f88406c96e25c1e3808306543bfc940787700867e879ee5c2,327283,540957,821501,18.691908
1325,273396,231fa08b714446e680721440e72398be0b7e03f38ed216a239822b6e9c8aabe2,273396,852085,697834,19.696308
1326,44471,c742de4d3eb287cce771e8c5e16478ca3b74b38b132e2b2f91be6e19fe127fba,44471,845339,873525,18.120047
1327,757098,44f6329957b9d70092ae5f34f378102c84c00232fd15736a1829a073d3baed22,757098,186221,920224,23.446608
1328,649318,e93d179e0ff713ffdd2ad4468bc1bbec7ddf2f9296be5e3e41dba412244f91c4,649318,970360,390340,15.9252405
1329,867677,e49d796db47f2ae89bc2df20c811085f1b4b97f995d918a597c5981d08110f0b,867677,271091,568298,20.927332
1330,146984,00be6c3c6a688b99a1e74675ab5b7158ea73a9d647506e6cd61c260bf51990e9,146984,337155,144641,17.423325
1331,201840,cc7798f76eb2948c2987bbad86e92d053335a5c626cd8b557fa0aee735d03293,201840,805806,676575,10.934324
1332,549274,061f496621de42756973965d1073877cda8dd5b53cae8c3bb9ab3acb97034f23,549274,642218,837590,16.027748
1333,579059,8ba6c1a0bbef6f363ce7ba1bc9141c8ae0d867c3e57e28ddd26a4bd9a0994a60,579059,741504,896681,14.358002
1334,51982,1d22ffb28b4182ade0e1d060b73af16f35dec0afdf6b0ee46e40395d305249b1,51982,32297,409293,20.847878
1335,473277,e0b4190fa07883d15ee291639114ece51a7a19cff5a50f3b1f8e8ca7ce3a56c4,473277,490671,773799,15.777007
1336,444120,ff73dae00176ef011cacf051b8e233d5d21e29b652de4e5f03cfe56fcc76090b,444120,625531,627868,23.734436
1337,767469,3a512b0652389b6c8b16c7c8a86028950d47cbf3309ece244407300edcd4084b,767469,413,425174,25.997173
1338,507021,e493e7d9fc237c55fdf20bd001d2baf5a2ab4a53a580d0d428bf439890163b11,507021,481436,509474,20.136019
1339,258038,447b1bbcca1def91a544e1189447db629f6e0046b9d2582971e956c7f3ea8f1e,258038,421471,203677,22.967075
1340,925380,719d3a948620eab2d3e34384fca784570f38675691b9151d516d418109435788,925380,627367,15724,17.497286
1341,339695,faf1b338bb00d00a4156102cc7ac5bebd7a3bfa2ac20659b51d48d160edb8fda,339695,505433,148196,8.89324
1342,94005,afad68a40590db903667344334eff233e72befb397f0151784c64088b29ee038,94005,482109,285094,11.716573
1343,117175,7bf965f14b23f9648f53ccdc1884bffc966f98cf65921d4c347c66771152c1df,117175,899443,644156,14.414781
1344,806149,c27c3898f6893279db1a664376a40b9653857c676c5c41e202480e5647736388,806149,654132,795697,15.773424
1345,987624,55d5546112250822e78bcb390013d3f11c2ff073875d3c8f798e78ec5b1c6472,987624,425593,1310,23.224049
1346,559426,5cab4a7493e8a5e01fb3505a6fc321afc9531f5028df7e772c6552e936b8beea,559426,664125,559977,22.0746
1347,137310,9943f25ac1e27106b17bf65532dae93da24b499758157c1172bff31ccd64fb53,137310,860215,972753,22.039188
1348,815432,b6d319db33a9a888027c575b36fa2e4a22e9b94a650ff104758756cf5be1d664,815432,97482,131403,16.733383
1349,99618,2f398e082bc58501f04d15331581ed7b5532982490b3031dab7d1507c40c580b,99618,984795,336787,23.793087
1350,799916,77de41cf7785ad72adee458272b5af89f67d6629eaa35a4c440120c207060c0d,799916,597415,691621,22.9275
1351,609879,5df9a7488a73426d45ef246e210fe5f9401a4f7790d6d46c880135ea80f3ab64,609879,912173,183702,13.808703
1352,166639,0664c7def490c46284c5fbd57618026c4c5c9ea03132d2a213352ad3ab1da5f9,166639,576421,657190,17.468803
1353,63553,77863dcfdbe467beb572f1f58c40c2e44e9bf94155f26858c2e0040234c0883a,63553,832568,719237,15.419326
1354,615915,e666b3c4476eecf77f501258c70f0c7737447b69552eadd38eb69d1f9efbb3f1,615915,912481,45161,8.387991
1355,747717,3ad583ab8f116fe10d7c0e088a462649eafce85d819f996be597de1c932d98eb,747717,954453,443853,22.595566
1356,118260,4a922fa2fcb967ce92b5e1cef0a87f5fd6324f161ec1426738a3173f6b4a47b9,118260,883668,805867,24.055222
1357,400824,99deccc48b8b4b5c00cbd7aed5c572b5a059b7109c69cb90d34b059f11c855e4,400824,941845,399665,22.528742
1358,208173,3ef6669aaca78f5193892ab7f27b66d35ec1cfa87b3ca20b734e3c7a7591b092,208173,61606,781604,26.548416
1359,547974,fae7c2a13cd14a9f5a0ce4911635cca0566850fdb1cccdcc171de092399a507e,547974,596313,635598,15.654028
1360,980836,3be0103df2d760a3a57b0628d972cb0ff2d140690a4799594fb97f31cb31cd86,980836,546604,772799,18.802114
1361,41726,ebde3669bf2094c6e844a630f72cfe665e6cd65f69c64901aaa4399bdce54555,41726,8425,645756,13.787519
1362,650626,621cceb57624a95ff0a55eeb7d50164059326b33617ac2db394da74deb2a99a5,650626,320986,165639,18.808067
1363,596313,7305cfae3986a0783ca00a35dc2dbccbfb53c6038dce2e6ec7e559f11c11760b,596313,451853,869599,24.096668
1364,586382,2adb3c5ec1efc705419eec7bf6c5331bb4f88ab0d3dacb71e75b21407aff0921,586382,847572,618229,22.448671
1365,314211,50599454037cc057997212e14d6929210d1528909a0a47cd6a6f19f02c382406,314211,236996,552381,23.902645
1366,512886,0db2ae279b3b74527035f319d6f7791e1732ea3fcf9330aa3b5442a9e8d81a87,512886,354397,730782,16.878548
1367,887196,ed6bc4d724fb4b8487e8468dedb7e7726bec296fbf78d500ec4433544f8405b5,887196,405579,973340,26.135876
1368,251900,2f9a0f562d863472258c182531123734bea1f68fa9d4c3def887f641b6738909,251900,610274,262228,19.658737
1369,728162,bcdeee7db1a091ae78a9de16e7cfdbe1eb8312db2c34acd10443b35d846a1015,728162,742072,729084,20.877619
1370,521708,af6ce983bcbef9c9ba5e3ccbc9a46f1b1b7b5b32b4de019e0e64ed6aeb458ba2,521708,555157,765290,26.217726
1371,88202,66b94fad35def03921663d31c701c1514a12eb0e1244094a8ba8bfab032a0982,88202,149232,746918,23.39012
1372,724423,e0fd9c19fbf25f677f6f801060b6df750456460fa7b0b5fd2b7e36495a6aa0eb,724423,10866,70953,20.168123
1373,476067,076bbbc0cc8b3e7157815b1d091c7cc7446e0b1ae3f606a3ae790d2a20fe25f7,476067,661682,694006,21.525726
1374,376822,c72e11d318e224dad85e9426ff27873931339e8b23b00817bad68c89474d4958,376822,467657,641381,10.7508745
1375,439090,5f9bd0a89d505991b25b662394d23ffabb68220a5b6c951e3b7b3c16422f0224,439090,545284,438066,24.65666
1376,141056,4f64a520aa4ccccc09a75c94222a882fabce9f50c6fdc20b12de919dbfb5b20a,141056,106039,948431,22.239634
1377,583933,eb3c1d7474b6218a2a87d4933d48559fea7194677e23b5cce68b91716be7a9bb,583933,786111,326310,23.354416
1378,791408,8a415d75014a8411b12e25995fe9c2e7b02dd50fe4d1956c3f881f2677d40904,791408,801934,372813,16.007746
1379,747083,2279e25d57b6eeb3f5e999a10fd7268c7c9bed6847e3e8c117472d495c22624e,747083,827230,461138,18.1298
1380,2137,f5fa4252d89c4e0e4e7e75da0ee8ef43602b5e8dbd285db2d167813ad03ab81c,2137,833249,960567,14.003714
1381,497673,a3f291135988d0fa8dc1196749b554a1f5efb00e4e882e4ab1b070bbd991a63d,497673,448084,39692,19.40578
1382,144383,1a49e329dcb66157f1da223e38ad77518f28b2817609ecfca81c2245a7fbe96e,144383,739835,176425,23.972376
1383,666794,e8cdcb15b5c03126b3d287d6bdc2291f0428cdaec6c3d0903e3683751f2839da,666794,254004,666246,28.4533
1384,792968,b719d4f24bee4af58a67a4a4f29cb30418ac62491a1185c624f8b4faaf8234ed,792968,722756,316575,14.7520895
1385,937894,edcf259aa72b98415360b469bde7642c700b9110da85c8ba78acf36412e26b76,937894,269157,372469,17.137772
1386,332859,5bef825809171a95ac45bf98645c99064024c21b70d24732c35479fbd041b045,332859,968346,286953,17.127117
1387,958293,06555d91d74a4a7bc704f46e60d6878ab6c25f2a5d0acbe857ddd8f803878486,958293,111950,234027,20.231207
1388,274907,92a1b4854b21e33a0e27a83ede602c0df5ce165ca41bef9c24b22f7cbda3e775,274907,685994,9470,19.028202
1389,586603,e4d705170738e601ffdde73b37d1c70f5b1efeacf4a1ef6cc0b6c5bc631e58e6,586603,886084,754403,16.87284
1390,932273,23f9384fc7cfe9dd808e241f4d940281f14569fee0eddab686ce522cc2cc7e4a,932273,910341,49707,17.533258
1391,269157,81f7d7398f838cd5c415a04c45f9bdb5ea8b5aea78660c2f63b53e19cb25646d,269157,246454,145737,21.96999
1392,35900,53745437bd732d946cf7d5752b3c373e326e0e0045e82b2d4906fc9a9d82fa8a,35900,618957,542867,23.591022
1393,949661,61e49a443ecebea5784ad63b6ccff5cfdfa43c791f939d2084c924133712cf5e,949661,829734,259195,25.461378
1394,800395,9dd30a48018bbd63e5606f804bd2ea7e30e6e42d6c1f6daa9dcb3c54907be022,800395,604359,602052,18.616274
1395,394672,b60d5e022f2d6f20846d12e607c8d3b7e99f27fc32ba65ea2c0958873ae9d010,394672,505658,201370,27.457024
1396,549692,43fa8290a01cb2c3bafea6a824d299747fadb27fe1169589df66f2b6d8dfc892,549692,229014,861505,32.754993
1397,443037,941de0223c22349f6c99e64e881424e0ef9de59bd5f0f0386722b8f390a43491,443037,796307,703645,23.354122
1398,985315,2cd7c45f77f57574808c4b850cb911f833c23b94256cc499d2b4a1cb4b92c400,985315,589874,574387,17.779074
1399,444849,8cde4e6a91a552f28dbdf184a7f5799e847d216db1c700943f275d8b785e2046,444849,718484,537254,20.998953
1400,226911,f152c50704a13d8d118d5372786988a26591067c7d153efae04508ffd8fe2a9f,226911,891627,538274,23.64016
1401,523389,d010c0e2e892b3c80c70f9c859aacc1e794e56dd8c6149b6b4715c181a487749,523389,915611,287169,20.905523
1402,338165,078f57bb0a89f4f7dea15eeb72fd2e64026bcd742af29a695a7fe9076ed24182,338165,974701,41640,18.89448
1403,253211,dd7f378e9d58d4ad33aa5f31673236c3e64fb77157082cedd5d4c775d59b75f0,253211,822266,717891,25.41989
1404,717833,b4bb6e0cf4e8e579994783fe0a1b87f01d772f3a890c13c63eeaaabd56dc639b,717833,132748,57694,15.825896
1405,801934,62bdb164feeb9bbcfdb84e69758a1f9477eba5aedbd08a876523cb177c6324bf,801934,526879,189223,10.50498
1406,547273,7829689827df4fd27a920ba7136b430c6c648564dc93d9122268b6ee3f0deff2,547273,660310,231808,22.397367
1407,693552,caa71b52186346e1d061b020daa390ad02272877955ee5da0ac2c2bf85405d9b,693552,342948,618855,23.62839
1408,727211,2bbe0c7ebf175e3f89be04b31bccd23f17f820f3f24423efd62e27568e5a9d07,727211,893873,407842,22.123116
1409,594178,5017f83e17718f36ed7a2cd52d82bc063481e79df2adef5be4e90207a16995fa,594178,36662,845807,27.014862
